id,nationalDex,name,stage,generalForm,uniqueForm,paldeaDex,formOrder,generation,type1,type2,genderDifference,homeAvailable,shinyAvailable,hasBaby,icon,homePic,homeShinyPic
400_00,400,Bibarel,,,,,00,4,Normal,Water,FALSE,TRUE,TRUE,FALSE,400_00.png,400_00.png,400_00_S.png
400_00_F,400,Bibarel,,,,,00,4,Normal,Water,TRUE,TRUE,TRUE,FALSE,400_00.png,400_00_F.png,400_00_F_S.png
401_00,401,Kricketot,0,,,033,00,4,Bug,,FALSE,TRUE,TRUE,FALSE,401_00.png,401_00.png,401_00_S.png
401_00_F,401,Kricketot,0,,,033,00,4,Bug,,TRUE,TRUE,TRUE,FALSE,401_00.png,401_00_F.png,401_00_F_S.png
402_00,402,Kricketune,1,,,034,00,4,Bug,,FALSE,TRUE,TRUE,FALSE,402_00.png,402_00.png,402_00_S.png
402_00_F,402,Kricketune,1,,,034,00,4,Bug,,TRUE,TRUE,TRUE,FALSE,402_00.png,402_00_F.png,402_00_F_S.png
403_00,403,Shinx,0,,,094,00,4,Electric,,FALSE,TRUE,TRUE,FALSE,403_00.png,403_00.png,403_00_S.png
403_00_F,403,Shinx,0,,,094,00,4,Electric,,TRUE,TRUE,TRUE,FALSE,403_00.png,403_00_F.png,403_00_F_S.png
404_00,404,Luxio,1,,,095,00,4,Electric,,FALSE,TRUE,TRUE,FALSE,404_00.png,404_00.png,404_00_S.png
404_00_F,404,Luxio,1,,,095,00,4,Electric,,TRUE,TRUE,TRUE,FALSE,404_00.png,404_00_F.png,404_00_F_S.png
405_00,405,Luxray,2,,,096,00,4,Electric,,FALSE,TRUE,TRUE,FALSE,405_00.png,405_00.png,405_00_S.png
405_00_F,405,Luxray,2,,,096,00,4,Electric,,TRUE,TRUE,TRUE,FALSE,405_00.png,405_00_F.png,405_00_F_S.png
406_00,406,Budew,,,,,00,4,Grass,Poison,FALSE,TRUE,TRUE,FALSE,406_00.png,406_00.png,406_00_S.png
407_00,407,Roserade,,,,,00,4,Grass,Poison,FALSE,TRUE,TRUE,FALSE,407_00.png,407_00.png,407_00_S.png
407_00_F,407,Roserade,,,,,00,4,Grass,Poison,TRUE,TRUE,TRUE,FALSE,407_00.png,407_00_F.png,407_00_F_S.png
408_00,408,Cranidos,,,,,00,4,Rock,,FALSE,TRUE,TRUE,FALSE,408_00.png,408_00.png,408_00_S.png
409_00,409,Rampardos,,,,,00,4,Rock,,FALSE,TRUE,TRUE,FALSE,409_00.png,409_00.png,409_00_S.png
410_00,410,Shieldon,,,,,00,4,Rock,Steel,FALSE,TRUE,TRUE,FALSE,410_00.png,410_00.png,410_00_S.png
411_00,411,Bastiodon,,,,,00,4,Rock,Steel,FALSE,TRUE,TRUE,FALSE,411_00.png,411_00.png,411_00_S.png
412_00,412,Burmy,,,Plant Cloak,,00,4,Bug,,FALSE,TRUE,TRUE,FALSE,412_00.png,412_00.png,412_00_S.png
412_01,412,Burmy,,,Sandy Cloak,,01,4,Bug,,FALSE,TRUE,TRUE,FALSE,412_01.png,412_01.png,412_01_S.png
412_02,412,Burmy,,,Trash Cloak,,02,4,Bug,,FALSE,TRUE,TRUE,FALSE,412_02.png,412_02.png,412_02_S.png
413_00,413,Wormadam,,,Plant Cloak,,00,4,Bug,Grass,FALSE,TRUE,TRUE,FALSE,413_00.png,413_00.png,413_00_S.png
413_01,413,Wormadam,,,Sandy Cloak,,01,4,Bug,Ground,FALSE,TRUE,TRUE,FALSE,413_01.png,413_01.png,413_01_S.png
413_02,413,Wormadam,,,Trash Cloak,,02,4,Bug,Steel,FALSE,TRUE,TRUE,FALSE,413_02.png,413_02.png,413_02_S.png
414_00,414,Mothim,,,,,00,4,Bug,Flying,FALSE,TRUE,TRUE,FALSE,414_00.png,414_00.png,414_00_S.png
415_00,415,Combee,0,,,038,00,4,Bug,Flying,FALSE,TRUE,TRUE,FALSE,415_00.png,415_00.png,415_00_S.png
415_00_F,415,Combee,0,,,038,00,4,Bug,Flying,TRUE,TRUE,TRUE,FALSE,415_00.png,415_00_F.png,415_00_F_S.png
416_00,416,Vespiquen,1,,,039,00,4,Bug,Flying,FALSE,TRUE,TRUE,FALSE,416_00.png,416_00.png,416_00_S.png
417_00,417,Pachirisu,0,,,201,00,4,Electric,,FALSE,TRUE,TRUE,FALSE,417_00.png,417_00.png,417_00_S.png
417_00_F,417,Pachirisu,0,,,201,00,4,Electric,,TRUE,TRUE,TRUE,FALSE,417_00.png,417_00_F.png,417_00_F_S.png
418_00,418,Buizel,0,,,051,00,4,Water,,FALSE,TRUE,TRUE,FALSE,418_00.png,418_00.png,418_00_S.png
418_00_F,418,Buizel,0,,,051,00,4,Water,,TRUE,TRUE,TRUE,FALSE,418_00.png,418_00_F.png,418_00_F_S.png
419_00,419,Floatzel,1,,,052,00,4,Water,,FALSE,TRUE,TRUE,FALSE,419_00.png,419_00.png,419_00_S.png
419_00_F,419,Floatzel,1,,,052,00,4,Water,,TRUE,TRUE,TRUE,FALSE,419_00.png,419_00_F.png,419_00_F_S.png
420_00,420,Cherubi,,,,,00,4,Grass,,FALSE,TRUE,TRUE,FALSE,420_00.png,420_00.png,420_00_S.png
421_00,421,Cherrim,,,Overcast Form,,00,4,Grass,,FALSE,TRUE,TRUE,FALSE,421_00.png,421_00.png,421_00_S.png
421_01,421,Cherrim,,,Sunshine Form,,01,4,Grass,,FALSE,FALSE,TRUE,FALSE,421_01.png,421_01.png,421_01_S.png
422_00,422,Shellos,0,,West Sea,327,00,4,Water,,FALSE,TRUE,TRUE,FALSE,422_00.png,422_00.png,422_00_S.png
422_01,422,Shellos,0,,East Sea,327,01,4,Water,,FALSE,TRUE,TRUE,FALSE,422_01.png,422_01.png,422_01_S.png
423_00,423,Gastrodon,1,,West Sea,328,00,4,Water,Ground,FALSE,TRUE,TRUE,FALSE,423_00.png,423_00.png,423_00_S.png
423_01,423,Gastrodon,1,,East Sea,328,01,4,Water,Ground,FALSE,TRUE,TRUE,FALSE,423_01.png,423_01.png,423_01_S.png
424_00,424,Ambipom,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,424_00.png,424_00.png,424_00_S.png
424_00_F,424,Ambipom,,,,,00,4,Normal,,TRUE,TRUE,TRUE,FALSE,424_00.png,424_00_F.png,424_00_F_S.png
425_00,425,Drifloon,0,,,143,00,4,Ghost,Flying,FALSE,TRUE,TRUE,FALSE,425_00.png,425_00.png,425_00_S.png
426_00,426,Drifblim,1,,,144,00,4,Ghost,Flying,FALSE,TRUE,TRUE,FALSE,426_00.png,426_00.png,426_00_S.png
427_00,427,Buneary,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,427_00.png,427_00.png,427_00_S.png
428_00,428,Lopunny,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,428_00.png,428_00.png,428_00_S.png
428_01,428,Lopunny,,Mega,,,01,4,Normal,Fighting,FALSE,FALSE,TRUE,FALSE,428_01.png,428_01.png,428_01_S.png
429_00,429,Mismagius,1,,,115,00,4,Ghost,,FALSE,TRUE,TRUE,FALSE,429_00.png,429_00.png,429_00_S.png
430_00,430,Honchkrow,1,,,233,00,4,Dark,Flying,FALSE,TRUE,TRUE,FALSE,430_00.png,430_00.png,430_00_S.png
431_00,431,Glameow,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,431_00.png,431_00.png,431_00_S.png
432_00,432,Purugly,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,432_00.png,432_00.png,432_00_S.png
433_00,433,Chingling,,,,,00,4,Psychic,,FALSE,TRUE,TRUE,FALSE,433_00.png,433_00.png,433_00_S.png
434_00,434,Stunky,0,,,226,00,4,Poison,Dark,FALSE,TRUE,TRUE,FALSE,434_00.png,434_00.png,434_00_S.png
435_00,435,Skuntank,1,,,227,00,4,Poison,Dark,FALSE,TRUE,TRUE,FALSE,435_00.png,435_00.png,435_00_S.png
436_00,436,Bronzor,0,,,153,00,4,Steel,Psychic,FALSE,TRUE,TRUE,FALSE,436_00.png,436_00.png,436_00_S.png
437_00,437,Bronzong,1,,,154,00,4,Steel,Psychic,FALSE,TRUE,TRUE,FALSE,437_00.png,437_00.png,437_00_S.png
438_00,438,Bonsly,-1,,,087,00,4,Rock,,FALSE,TRUE,TRUE,FALSE,438_00.png,438_00.png,438_00_S.png
439_00,439,Mime Jr.,,,,,00,4,Psychic,Fairy,FALSE,TRUE,TRUE,FALSE,439_00.png,439_00.png,439_00_S.png
440_00,440,Happiny,-1,,,043,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,440_00.png,440_00.png,440_00_S.png
441_00,441,Chatot,,,,,00,4,Normal,Flying,FALSE,TRUE,TRUE,FALSE,441_00.png,441_00.png,441_00_S.png
442_00,442,Spiritomb,0,,,302,00,4,Ghost,Dark,FALSE,TRUE,TRUE,FALSE,442_00.png,442_00.png,442_00_S.png
443_00,443,Gible,0,,,126,00,4,Dragon,Ground,FALSE,TRUE,TRUE,FALSE,443_00.png,443_00.png,443_00_S.png
443_00_F,443,Gible,0,,,126,00,4,Dragon,Ground,TRUE,TRUE,TRUE,FALSE,443_00.png,443_00_F.png,443_00_F_S.png
444_00,444,Gabite,1,,,127,00,4,Dragon,Ground,FALSE,TRUE,TRUE,FALSE,444_00.png,444_00.png,444_00_S.png
444_00_F,444,Gabite,1,,,127,00,4,Dragon,Ground,TRUE,TRUE,TRUE,FALSE,444_00.png,444_00_F.png,444_00_F_S.png
445_00,445,Garchomp,2,,,128,00,4,Dragon,Ground,FALSE,TRUE,TRUE,FALSE,445_00.png,445_00.png,445_00_S.png
445_01,445,Garchomp,,Mega,,,01,4,Dragon,Ground,FALSE,FALSE,TRUE,FALSE,445_01.png,445_01.png,445_01_S.png
445_00_F,445,Garchomp,2,,,128,00,4,Dragon,Ground,TRUE,TRUE,TRUE,FALSE,445_00.png,445_00_F.png,445_00_F_S.png
446_00,446,Munchlax,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,446_00.png,446_00.png,446_00_S.png
447_00,447,Riolu,-1,,,163,00,4,Fighting,,FALSE,TRUE,TRUE,FALSE,447_00.png,447_00.png,447_00_S.png
448_00,448,Lucario,0,,,164,00,4,Fighting,Steel,FALSE,TRUE,TRUE,TRUE,448_00.png,448_00.png,448_00_S.png
448_01,448,Lucario,,Mega,,,01,4,Fighting,Steel,FALSE,FALSE,TRUE,FALSE,448_01.png,448_01.png,448_01_S.png
449_00,449,Hippopotas,0,,,265,00,4,Ground,,FALSE,TRUE,TRUE,FALSE,449_00.png,449_00.png,449_00_S.png
449_00_F,449,Hippopotas,0,,,265,00,4,Ground,,TRUE,TRUE,TRUE,FALSE,449_00.png,449_00_F.png,449_00_F_S.png
450_00,450,Hippowdon,1,,,266,00,4,Ground,,FALSE,TRUE,TRUE,FALSE,450_00.png,450_00.png,450_00_S.png
450_00_F,450,Hippowdon,1,,,266,00,4,Ground,,TRUE,TRUE,TRUE,FALSE,450_00.png,450_00_F.png,450_00_F_S.png
451_00,451,Skorupi,,,,,00,4,Poison,Bug,FALSE,TRUE,TRUE,FALSE,451_00.png,451_00.png,451_00_S.png
452_00,452,Drapion,,,,,00,4,Poison,Dark,FALSE,TRUE,TRUE,FALSE,452_00.png,452_00.png,452_00_S.png
453_00,453,Croagunk,0,,,175,00,4,Poison,Fighting,FALSE,TRUE,TRUE,FALSE,453_00.png,453_00.png,453_00_S.png
453_00_F,453,Croagunk,0,,,175,00,4,Poison,Fighting,TRUE,TRUE,TRUE,FALSE,453_00.png,453_00_F.png,453_00_F_S.png
454_00,454,Toxicroak,1,,,176,00,4,Poison,Fighting,FALSE,TRUE,TRUE,FALSE,454_00.png,454_00.png,454_00_S.png
454_00_F,454,Toxicroak,1,,,176,00,4,Poison,Fighting,TRUE,TRUE,TRUE,FALSE,454_00.png,454_00_F.png,454_00_F_S.png
455_00,455,Carnivine,,,,,00,4,Grass,,FALSE,TRUE,TRUE,FALSE,455_00.png,455_00.png,455_00_S.png
456_00,456,Finneon,0,,,333,00,4,Water,,FALSE,TRUE,TRUE,FALSE,456_00.png,456_00.png,456_00_S.png
456_00_F,456,Finneon,0,,,333,00,4,Water,,TRUE,TRUE,TRUE,FALSE,456_00.png,456_00_F.png,456_00_F_S.png
457_00,457,Lumineon,1,,,334,00,4,Water,,FALSE,TRUE,TRUE,FALSE,457_00.png,457_00.png,457_00_S.png
457_00_F,457,Lumineon,1,,,334,00,4,Water,,TRUE,TRUE,TRUE,FALSE,457_00.png,457_00_F.png,457_00_F_S.png
458_00,458,Mantyke,,,,,00,4,Water,Flying,FALSE,TRUE,TRUE,FALSE,458_00.png,458_00.png,458_00_S.png
459_00,459,Snover,0,,,352,00,4,Grass,Ice,FALSE,TRUE,TRUE,FALSE,459_00.png,459_00.png,459_00_S.png
459_00_F,459,Snover,0,,,352,00,4,Grass,Ice,TRUE,TRUE,TRUE,FALSE,459_00.png,459_00_F.png,459_00_F_S.png
460_00,460,Abomasnow,1,,,353,00,4,Grass,Ice,FALSE,TRUE,TRUE,FALSE,460_00.png,460_00.png,460_00_S.png
460_01,460,Abomasnow,,Mega,,,01,4,Grass,Ice,FALSE,FALSE,TRUE,FALSE,460_01.png,460_01.png,460_01_S.png
460_00_F,460,Abomasnow,1,,,353,00,4,Grass,Ice,TRUE,TRUE,TRUE,FALSE,460_00.png,460_00_F.png,460_00_F_S.png
461_00,461,Weavile,1,,,231,00,4,Dark,Ice,FALSE,TRUE,TRUE,FALSE,461_00.png,461_00.png,461_00_S.png
461_00_F,461,Weavile,1,,,231,00,4,Dark,Ice,TRUE,TRUE,TRUE,FALSE,461_00.png,461_00_F.png,461_00_F_S.png
462_00,462,Magnezone,2,,,211,00,4,Electric,Steel,FALSE,TRUE,TRUE,FALSE,462_00.png,462_00.png,462_00_S.png
463_00,463,Lickilicky,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,463_00.png,463_00.png,463_00_S.png
464_00,464,Rhyperior,,,,,00,4,Ground,Rock,FALSE,TRUE,TRUE,FALSE,464_00.png,464_00.png,464_00_S.png
464_00_F,464,Rhyperior,,,,,00,4,Ground,Rock,TRUE,TRUE,TRUE,FALSE,464_00.png,464_00_F.png,464_00_F_S.png
465_00,465,Tangrowth,,,,,00,4,Grass,,FALSE,TRUE,TRUE,FALSE,465_00.png,465_00.png,465_00_S.png
465_00_F,465,Tangrowth,,,,,00,4,Grass,,TRUE,TRUE,TRUE,FALSE,465_00.png,465_00_F.png,465_00_F_S.png
466_00,466,Electivire,,,,,00,4,Electric,,FALSE,TRUE,TRUE,FALSE,466_00.png,466_00.png,466_00_S.png
467_00,467,Magmortar,,,,,00,4,Fire,,FALSE,TRUE,TRUE,FALSE,467_00.png,467_00.png,467_00_S.png
468_00,468,Togekiss,,,,,00,4,Fairy,Flying,FALSE,TRUE,TRUE,FALSE,468_00.png,468_00.png,468_00_S.png
469_00,469,Yanmega,,,,,00,4,Bug,Flying,FALSE,TRUE,TRUE,FALSE,469_00.png,469_00.png,469_00_S.png
470_00,470,Leafeon,1,,,185,00,4,Grass,,FALSE,TRUE,TRUE,FALSE,470_00.png,470_00.png,470_00_S.png
471_00,471,Glaceon,1,,,186,00,4,Ice,,FALSE,TRUE,TRUE,FALSE,471_00.png,471_00.png,471_00_S.png
472_00,472,Gliscor,,,,,00,4,Ground,Flying,FALSE,TRUE,TRUE,FALSE,472_00.png,472_00.png,472_00_S.png
473_00,473,Mamoswine,,,,,00,4,Ice,Ground,FALSE,TRUE,TRUE,FALSE,473_00.png,473_00.png,473_00_S.png
473_00_F,473,Mamoswine,,,,,00,4,Ice,Ground,TRUE,TRUE,TRUE,FALSE,473_00.png,473_00_F.png,473_00_F_S.png
474_00,474,Porygon-Z,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,474_00.png,474_00.png,474_00_S.png
475_00,475,Gallade,2,,,065,00,4,Psychic,Fighting,FALSE,TRUE,TRUE,FALSE,475_00.png,475_00.png,475_00_S.png
475_01,475,Gallade,,Mega,,,01,4,Psychic,Fighting,FALSE,FALSE,TRUE,FALSE,475_01.png,475_01.png,475_01_S.png
476_00,476,Probopass,,,,,00,4,Rock,Steel,FALSE,TRUE,TRUE,FALSE,476_00.png,476_00.png,476_00_S.png
477_00,477,Dusknoir,,,,,00,4,Ghost,,FALSE,TRUE,TRUE,FALSE,477_00.png,477_00.png,477_00_S.png
478_00,478,Froslass,1,,,359,00,4,Ice,Ghost,FALSE,TRUE,TRUE,FALSE,478_00.png,478_00.png,478_00_S.png
479_00,479,Rotom,0,,,310,00,4,Electric,Ghost,FALSE,TRUE,TRUE,FALSE,479_00.png,479_00.png,479_00_S.png
479_01,479,Rotom,0,,Heat,310,01,4,Electric,Fire,FALSE,TRUE,TRUE,FALSE,479_01.png,479_01.png,479_01_S.png
479_02,479,Rotom,0,,Wash,310,02,4,Electric,Water,FALSE,TRUE,TRUE,FALSE,479_02.png,479_02.png,479_02_S.png
479_03,479,Rotom,0,,Frost,310,03,4,Electric,Ice,FALSE,TRUE,TRUE,FALSE,479_03.png,479_03.png,479_03_S.png
479_04,479,Rotom,0,,Fan,310,04,4,Electric,Flying,FALSE,TRUE,TRUE,FALSE,479_04.png,479_04.png,479_04_S.png
479_05,479,Rotom,0,,Mow,310,05,4,Electric,Grass,FALSE,TRUE,TRUE,FALSE,479_05.png,479_05.png,479_05_S.png
480_00,480,Uxie,,,,,00,4,Psychic,,FALSE,TRUE,TRUE,FALSE,480_00.png,480_00.png,480_00_S.png
481_00,481,Mesprit,,,,,00,4,Psychic,,FALSE,TRUE,TRUE,FALSE,481_00.png,481_00.png,481_00_S.png
482_00,482,Azelf,,,,,00,4,Psychic,,FALSE,TRUE,TRUE,FALSE,482_00.png,482_00.png,482_00_S.png
483_00,483,Dialga,,,,,00,4,Steel,Dragon,FALSE,TRUE,TRUE,FALSE,483_00.png,483_00.png,483_00_S.png
483_01,483,Dialga,,,Origin Forme,,01,4,Steel,Dragon,FALSE,FALSE,TRUE,FALSE,483_01.png,483_01.png,483_01_S.png
484_00,484,Palkia,,,,,00,4,Water,Dragon,FALSE,TRUE,TRUE,FALSE,484_00.png,484_00.png,484_00_S.png
484_01,484,Palkia,,,Origin Forme,,01,4,Water,Dragon,FALSE,FALSE,TRUE,FALSE,484_01.png,484_01.png,484_01_S.png
485_00,485,Heatran,,,,,00,4,Fire,Steel,FALSE,TRUE,TRUE,FALSE,485_00.png,485_00.png,485_00_S.png
486_00,486,Regigigas,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,486_00.png,486_00.png,486_00_S.png
487_00,487,Giratina,,,Altered Forme,,00,4,Ghost,Dragon,FALSE,TRUE,TRUE,FALSE,487_00.png,487_00.png,487_00_S.png
487_01,487,Giratina,,,Origin Forme,,01,4,Ghost,Dragon,FALSE,FALSE,TRUE,FALSE,487_01.png,487_01.png,487_01_S.png
488_00,488,Cresselia,,,,,00,4,Psychic,,FALSE,TRUE,TRUE,FALSE,488_00.png,488_00.png,488_00_S.png
489_00,489,Phione,,,,,00,4,Water,,FALSE,TRUE,TRUE,FALSE,489_00.png,489_00.png,489_00_S.png
490_00,490,Manaphy,,,,,00,4,Water,,FALSE,TRUE,TRUE,FALSE,490_00.png,490_00.png,490_00_S.png
491_00,491,Darkrai,,,,,00,4,Dark,,FALSE,TRUE,TRUE,FALSE,491_00.png,491_00.png,491_00_S.png
492_00,492,Shaymin,,,Land,,00,4,Grass,,FALSE,TRUE,TRUE,FALSE,492_00.png,492_00.png,492_00_S.png
492_01,492,Shaymin,,,Sky,,01,4,Grass,Flying,FALSE,TRUE,TRUE,FALSE,492_01.png,492_01.png,492_01_S.png
493_00,493,Arceus,,,,,00,4,Normal,,FALSE,TRUE,TRUE,FALSE,493_00.png,493_00.png,493_00_S.png
493_06,493,Arceus,,,Bug,,06,4,Bug,,FALSE,FALSE,TRUE,FALSE,493_06.png,493_06.png,493_06_S.png
493_16,493,Arceus,,,Dark,,16,4,Dark,,FALSE,FALSE,TRUE,FALSE,493_16.png,493_16.png,493_16_S.png
493_15,493,Arceus,,,Dragon,,15,4,Dragon,,FALSE,FALSE,TRUE,FALSE,493_15.png,493_15.png,493_15_S.png
493_03,493,Arceus,,,Poison,,03,4,Poison,,FALSE,FALSE,TRUE,FALSE,493_03.png,493_03.png,493_03_S.png
493_13,493,Arceus,,,Psychic,,13,4,Psychic,,FALSE,FALSE,TRUE,FALSE,493_13.png,493_13.png,493_13_S.png
493_10,493,Arceus,,,Water,,10,4,Water,,FALSE,FALSE,TRUE,FALSE,493_10.png,493_10.png,493_10_S.png
493_08,493,Arceus,,,Steel,,08,4,Steel,,FALSE,FALSE,TRUE,FALSE,493_08.png,493_08.png,493_08_S.png
493_05,493,Arceus,,,Rock,,05,4,Rock,,FALSE,FALSE,TRUE,FALSE,493_05.png,493_05.png,493_05_S.png
493_12,493,Arceus,,,Electric,,12,4,Electric,,FALSE,FALSE,TRUE,FALSE,493_12.png,493_12.png,493_12_S.png
493_01,493,Arceus,,,Fighting,,01,4,Fighting,,FALSE,FALSE,TRUE,FALSE,493_01.png,493_01.png,493_01_S.png
493_11,493,Arceus,,,Grass,,11,4,Grass,,FALSE,FALSE,TRUE,FALSE,493_11.png,493_11.png,493_11_S.png
493_14,493,Arceus,,,Ice,,14,4,Ice,,FALSE,FALSE,TRUE,FALSE,493_14.png,493_14.png,493_14_S.png
493_04,493,Arceus,,,Ground,,04,4,Ground,,FALSE,FALSE,TRUE,FALSE,493_04.png,493_04.png,493_04_S.png
493_07,493,Arceus,,,Ghost,,07,4,Ghost,,FALSE,FALSE,TRUE,FALSE,493_07.png,493_07.png,493_07_S.png
493_17,493,Arceus,,,Fairy,,17,4,Fairy,,FALSE,FALSE,TRUE,FALSE,493_17.png,493_17.png,493_17_S.png
493_02,493,Arceus,,,Flying,,02,4,Flying,,FALSE,FALSE,TRUE,FALSE,493_02.png,493_02.png,493_02_S.png
493_09,493,Arceus,,,Fire,,09,4,Fire,,FALSE,FALSE,TRUE,FALSE,493_09.png,493_09.png,493_09_S.png
494_00,494,Victini,,,,,00,5,Psychic,Fire,FALSE,TRUE,FALSE,FALSE,494_00.png,494_00.png,494_00_S.png
495_00,495,Snivy,,,,,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,495_00.png,495_00.png,495_00_S.png
496_00,496,Servine,,,,,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,496_00.png,496_00.png,496_00_S.png
497_00,497,Serperior,,,,,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,497_00.png,497_00.png,497_00_S.png
498_00,498,Tepig,,,,,00,5,Fire,,FALSE,TRUE,TRUE,FALSE,498_00.png,498_00.png,498_00_S.png
499_00,499,Pignite,,,,,00,5,Fire,Fighting,FALSE,TRUE,TRUE,FALSE,499_00.png,499_00.png,499_00_S.png
500_00,500,Emboar,,,,,00,5,Fire,Fighting,FALSE,TRUE,TRUE,FALSE,500_00.png,500_00.png,500_00_S.png
501_00,501,Oshawott,,,,,00,5,Water,,FALSE,TRUE,TRUE,FALSE,501_00.png,501_00.png,501_00_S.png
502_00,502,Dewott,,,,,00,5,Water,,FALSE,TRUE,TRUE,FALSE,502_00.png,502_00.png,502_00_S.png
503_00,503,Samurott,,,,,00,5,Water,,FALSE,TRUE,TRUE,FALSE,503_00.png,503_00.png,503_00_S.png
503_01,503,Samurott,,Hisuian,,,01,5,Water,Dark,FALSE,TRUE,TRUE,FALSE,503_01.png,503_01.png,503_01_S.png
504_00,504,Patrat,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,504_00.png,504_00.png,504_00_S.png
505_00,505,Watchog,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,505_00.png,505_00.png,505_00_S.png
506_00,506,Lillipup,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,506_00.png,506_00.png,506_00_S.png
507_00,507,Herdier,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,507_00.png,507_00.png,507_00_S.png
508_00,508,Stoutland,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,508_00.png,508_00.png,508_00_S.png
509_00,509,Purrloin,,,,,00,5,Dark,,FALSE,TRUE,TRUE,FALSE,509_00.png,509_00.png,509_00_S.png
510_00,510,Liepard,,,,,00,5,Dark,,FALSE,TRUE,TRUE,FALSE,510_00.png,510_00.png,510_00_S.png
511_00,511,Pansage,,,,,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,511_00.png,511_00.png,511_00_S.png
512_00,512,Simisage,,,,,00,5,Grass,,FALSE,TRUE,TRUE,FALSE,512_00.png,512_00.png,512_00_S.png
513_00,513,Pansear,,,,,00,5,Fire,,FALSE,TRUE,TRUE,FALSE,513_00.png,513_00.png,513_00_S.png
514_00,514,Simisear,,,,,00,5,Fire,,FALSE,TRUE,TRUE,FALSE,514_00.png,514_00.png,514_00_S.png
515_00,515,Panpour,,,,,00,5,Water,,FALSE,TRUE,TRUE,FALSE,515_00.png,515_00.png,515_00_S.png
516_00,516,Simipour,,,,,00,5,Water,,FALSE,TRUE,TRUE,FALSE,516_00.png,516_00.png,516_00_S.png
517_00,517,Munna,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,517_00.png,517_00.png,517_00_S.png
518_00,518,Musharna,,,,,00,5,Psychic,,FALSE,TRUE,TRUE,FALSE,518_00.png,518_00.png,518_00_S.png
519_00,519,Pidove,,,,,00,5,Normal,Flying,FALSE,TRUE,TRUE,FALSE,519_00.png,519_00.png,519_00_S.png
520_00,520,Tranquill,,,,,00,5,Normal,Flying,FALSE,TRUE,TRUE,FALSE,520_00.png,520_00.png,520_00_S.png
521_00,521,Unfezant,,,,,00,5,Normal,Flying,FALSE,TRUE,TRUE,FALSE,521_00.png,521_00.png,521_00_S.png
521_00_F,521,Unfezant,,,,,00,5,Normal,Flying,TRUE,TRUE,TRUE,FALSE,521_00.png,521_00_F.png,521_00_F_S.png
522_00,522,Blitzle,,,,,00,5,Electric,,FALSE,TRUE,TRUE,FALSE,522_00.png,522_00.png,522_00_S.png
523_00,523,Zebstrika,,,,,00,5,Electric,,FALSE,TRUE,TRUE,FALSE,523_00.png,523_00.png,523_00_S.png
524_00,524,Roggenrola,,,,,00,5,Rock,,FALSE,TRUE,TRUE,FALSE,524_00.png,524_00.png,524_00_S.png
525_00,525,Boldore,,,,,00,5,Rock,,FALSE,TRUE,TRUE,FALSE,525_00.png,525_00.png,525_00_S.png
526_00,526,Gigalith,,,,,00,5,Rock,,FALSE,TRUE,TRUE,FALSE,526_00.png,526_00.png,526_00_S.png
527_00,527,Woobat,,,,,00,5,Psychic,Flying,FALSE,TRUE,TRUE,FALSE,527_00.png,527_00.png,527_00_S.png
528_00,528,Swoobat,,,,,00,5,Psychic,Flying,FALSE,TRUE,TRUE,FALSE,528_00.png,528_00.png,528_00_S.png
529_00,529,Drilbur,,,,,00,5,Ground,,FALSE,TRUE,TRUE,FALSE,529_00.png,529_00.png,529_00_S.png
530_00,530,Excadrill,,,,,00,5,Ground,Steel,FALSE,TRUE,TRUE,FALSE,530_00.png,530_00.png,530_00_S.png
531_00,531,Audino,,,,,00,5,Normal,,FALSE,TRUE,TRUE,FALSE,531_00.png,531_00.png,531_00_S.png
531_01,531,Audino,,Mega,,,01,5,Normal,Fairy,FALSE,FALSE,TRUE,FALSE,531_01.png,531_01.png,531_01_S.png
532_00,532,Timburr,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,532_00.png,532_00.png,532_00_S.png
533_00,533,Gurdurr,,,,,00,5,Fighting,,FALSE,TRUE,TRUE,FALSE,533_00.png,533_00.png,533_00_S.png
